区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
东城,和平里二区 ,87.95平米,东,930,105742,房本满五年,精装,中楼层(共21层),2006年建,和平里二区,,-
东城,左安浦园 ,53.98平米,,428,79289,房本满五年,其他,中楼层(共16层),2004年建,左安浦园,,-
东城,国瑞城西区 ,73.55平米,,772,104963,,简装,中楼层(共16层),2009年建,国瑞城西区,,-
东城,冠城名敦道 ,107.02平米,,690,64474,,精装,高楼层(共23层),2009年建,冠城名敦道,,-
东城,营房西街 ,40.68平米,南 ,399,98083,,精装,底层(共6层),1990年建,营房西街,,-
东城,安德路59号 ,41.73平米,,486,116463,,精装,高楼层(共6层),1988年建,安德路59号,,-
东城,新裕家园 ,76.76平米,,860,112038,,精装,高楼层(共17层),2004年建,新裕家园,,-
东城,铜厂子胡同 ,49.69平米,南 ,550,110687,,精装,底层(共5层),1979年建,铜厂子胡同,,-
东城,朗家胡同24号院 ,46.89平米,,560,119429,房本满五年,简装,中楼层(共6层),1977年建,朗家胡同24号院,,-
东城,东方银座 ,107.45平米,,850,79107,房本满五年,简装,低楼层(共25层),2003年建,东方银座,,-
东城,西营房 ,94.38平米,,860,91122,房本满五年,精装,低楼层(共17层),2006年建,西营房,,-
东城,水上华城 ,97.85平米,西,908,92796,房本满五年,精装,中楼层(共20层),2004年建,水上华城,,-
东城,豆瓣胡同 ,71.44平米,,899,125840,房本满五年,精装,低楼层(共21层),2003年建,豆瓣胡同,,-
东城,小黄庄一区 ,89.26平米,南 ,970,108672,房本满五年,其他,低楼层(共13层),1998年建,小黄庄一区,,-
东城,工体3号 ,64.69平米,,530,81930,房本满五年,精装,高楼层(共17层),2013年建,工体3号,,-
东城,东中街 ,58.18平米,南 ,606,104160,房本满五年,精装,顶层(共6层),1995年建,东中街,,-
东城,幸福北里 ,50.76平米,,480,94563,房本满五年,简装,中楼层(共5层),1990年建,幸福北里,,-
东城,南门仓胡同 ,84.45平米,南 ,1250,148017,房本满五年,精装,高楼层(共6层),2003年建,南门仓胡同,,-
东城,帽儿胡同45号院 ,47.34平米,南 ,700,147867,房本满五年,简装,底层(共5层),1985年建,帽儿胡同45号院,,-
东城,青年湖东里 ,50.62平米,北 ,550,108653,房本满五年,精装,中楼层(共5层),1980年建,青年湖东里,,-
东城,和平里七区 ,54.17平米,南 ,550,101533,房本满五年,简装,底层(共5层),1981年建,和平里七区,,-
东城,建予园 ,77.79平米,东,525,67490,房本满五年,简装,中楼层(共16层),2001年建,建予园,,-
东城,交林 ,59.85平米,南 ,628,104929,房本满五年,精装,高楼层(共6层),1985年建,交林,,-
东城,东直门北大街 ,61.39平米,东 ,550,89592,房本满五年,精装,中楼层(共14层),1990年建,东直门北大街,,-
东城,青年湖东里 ,78.23平米,南 ,710,90759,房本满五年,简装,底层(共18层),1988年建,青年湖东里,,-
东城,炮局头条 ,58.43平米,南 ,592,101318,房本满五年,精装,底层(共6层),1991年建,炮局头条,,-
东城,东四十条甲34号院 ,53.28平米,南 ,525,98537,房本满五年,简装,低楼层(共7层),1988年建,东四十条甲34号院,,-
东城,东方财富 ,44.82平米,,450,100402,房本满五年,简装,中楼层(共15层),2006年建,东方财富,,-
东城,海晟名苑北区 ,45.62平米,,490,107410,房本满五年,精装,16层,2007年建,海晟名苑北区,,-
东城,东皇城根南街 ,41.6平米,,530,127404,房本满五年,其他,低楼层(共6层),1987年建,东皇城根南街,,-
东城,花市枣苑二期 ,286.17平米,,2800,97844,,精装,中楼层(共19层),2004年建,花市枣苑二期,,-
东城,雍和大厦 ,88.93平米,,400,44980,,其他,低楼层(共16层),2003年建,雍和大厦,,-
东城,东花市北里西区 ,131.1平米,南 ,1180,90008,,简装,中楼层(共7层),1995年建,东花市北里西区,,-
东城,普渡寺东巷 ,54.34平米,南 ,780,143541,,精装,底层(共2层),2003年建,普渡寺东巷,,-
东城,冠城名敦道 ,69.19平米,,549,79347,,精装,中楼层(共23层),2009年建,冠城名敦道,,-
东城,新景家园东区 ,30.96平米,,405,130814,,简装,低楼层(共15层),2008年建,新景家园东区,,-
东城,新中西街 ,44.71平米,东,422,94387,,精装,顶层(共7层),1990年建,新中西街,,-
东城,景泰西里西区 ,110.52平米,,750,67862,,简装,顶层(共11层),2005年建,景泰西里西区,,-
东城,东厂北巷 ,41.66平米,,530,127221,房本满五年,精装,高楼层(共6层),1985年建,东厂北巷,,-
东城,冠城名敦道 ,76.75平米,,410,53421,房本满五年,精装,23层,2010年建,冠城名敦道,,-
东城,东花市北里中区 ,76.71平米,东 ,590,76914,房本满五年,简装,低楼层(共6层),1990年建,东花市北里中区,,-
东城,民安小区东直门北中街 ,77.97平米,东 ,680,87214,房本满五年,简装,中楼层(共13层),2002年建,民安小区东直门北中街,,-
东城,林调社区 ,64.35平米,,810,125875,房本满五年,简装,高楼层(共13层),1994年建,林调社区,,-
东城,青年湖东里 ,46.62平米,,499,107036,房本满五年,精装,低楼层(共18层),1988年建,青年湖东里,,-
东城,三秀涵雅 ,87.32平米,东,790,90472,房本满五年,简装,高楼层(共18层),2000年建,三秀涵雅,,-
东城,长青园 ,57.73平米,南 ,465,80548,房本满五年,毛坯,高楼层(共6层),1988年建,长青园,,-
东城,北官厅胡同甲二号院 ,57.5平米,南 ,630,109566,房本满五年,简装,顶层(共6层),1993年建,北官厅胡同甲二号院,,-
东城,青年湖西里 ,53.32平米,南 ,640,120031,房本满五年,简装,底层(共5层),1993年建,青年湖西里,,-
东城,永康胡同1号院 ,67.36平米,东 ,760,112827,房本满五年,简装,高楼层(共7层),2002年建,永康胡同1号院,,-
东城,小黄庄一区 ,89.26平米,南 ,980,109792,房本满五年,精装,高楼层(共13层),1998年建,小黄庄一区,,-
东城,朝阳门北小街 ,72.18平米,西,899,124550,房本满五年,其他,高楼层(共6层),2003年建,朝阳门北小街,,-
东城,朝阳门内大街 ,63.88平米,南 ,568,88917,房本满五年,简装,高楼层(共6层),1992年建,朝阳门内大街,,-
东城,中海紫御公馆 ,61.54平米,东,605,98311,房本满五年,精装,低楼层(共22层),2010年建,中海紫御公馆,,-
东城,金世纪嘉园 ,64.84平米,东南 ,550,84825,房本满五年,简装,高楼层(共21层),2004年建,金世纪嘉园,,-
东城,金桥国际 ,71.44平米,,580,81188,房本满五年,精装,高楼层(共21层),2004年建,金桥国际,,-
东城,朝阳门南小街 ,91.08平米,东 ,960,105402,房本满五年,简装,15层,2004年建,朝阳门南小街,,-
东城,东罗圈胡同11号院 ,52.6平米,东 ,780,148289,房本满五年,其他,中楼层(共6层),1980年建,东罗圈胡同11号院,,-
东城,东环居苑 ,101.79平米,西,795,78102,,精装,中楼层(共18层),2004年建,东环居苑,,-
东城,向新西里 ,61.29平米,南 ,480,78317,,精装,顶层(共6层),1981年建,向新西里,,-
东城,东华门大街 ,60.3平米,东 ,730,121062,,简装,高楼层(共6层),1988年建,东华门大街,,-
东城,海运仓小区 ,47.87平米,,609,127220,,简装,中楼层(共7层),2003年建,海运仓小区,,-
东城,同福夹道 ,65.37平米,南 ,780,119321,,精装,中楼层(共11层),1990年建,同福夹道,,-
东城,和平里三区 ,56.71平米,,665,117264,,简装,中楼层(共6层),1996年建,和平里三区,,-
东城,铂晶豪庭 ,94.39平米,,900,95350,,精装,低楼层(共11层),2011年建,铂晶豪庭,,-
东城,柏林寺西 ,60.35平米,东 ,716,118642,,精装,高楼层(共6层),1985年建,柏林寺西,,-
东城,东革新里40号院 ,59.53平米,南 ,375,62994,,毛坯,顶层(共6层),1985年建,东革新里40号院,,-
东城,西营房 ,89.26平米,西,900,100830,,简装,中楼层(共19层),2006年建,西营房,,-
东城,海运仓胡同3号院 ,56.06平米,,620,110596,,精装,中楼层(共18层),1998年建,海运仓胡同3号院,,-
东城,东直门内大街 ,65.01平米,东,820,126135,房本满五年,其他,中楼层(共16层),2002年建,东直门内大街,,-
东城,民安小区东直门北中街 ,77.97平米,东 ,770,98756,房本满五年,精装,中楼层(共13层),2002年建,民安小区东直门北中街,,-
东城,上龙西里 ,50.1平米,,470,93813,房本满五年,简装,顶层(共18层),1988年建,上龙西里,,-
东城,国瑞城中区 ,78.94平米,南 ,805,101977,房本满五年,简装,低楼层(共16层),2006年建,国瑞城中区,,-
东城,东直门内大街 ,67.89平米,,780,114892,房本满五年,精装,高楼层(共16层),2003年建,东直门内大街,,-
东城,华龙美晟 ,96.24平米,,800,83126,房本满五年,简装,高楼层(共12层),2009年建,华龙美晟,,-
东城,华龙美晟 ,45.26平米,,390,86169,房本满五年,简装,底层(共12层),2009年建,华龙美晟,,-
东城,金世纪嘉园 ,103.76平米,东 ,820,79029,房本满五年,简装,中楼层(共18层),2003年建,金世纪嘉园,,-
东城,永康胡同1号院 ,48.92平米,西,680,139003,房本满五年,简装,高楼层(共7层),2002年建,永康胡同1号院,,-
东城,兴隆都市馨园 ,52.5平米,,560,106667,房本满五年,简装,中楼层(共6层),2003年建,兴隆都市馨园,,-
东城,海晟名苑北区 ,81.97平米,,780,95157,房本满五年,精装,22层,2007年建,海晟名苑北区,,-
东城,海运仓小区 ,62.97平米,东 ,720,114341,房本满五年,其他,中楼层(共5层),2002年建,海运仓小区,,-
东城,金桥国际 ,75.17平米,,620,82480,房本满五年,精装,低楼层(共27层),2004年建,金桥国际,,-
东城,金桥国际 ,75.17平米,,620,82480,房本满五年,精装,低楼层(共27层),2004年建,金桥国际,,-
东城,豆瓣胡同 ,48.13平米,,660,137129,房本满五年,精装,高楼层(共21层),2003年建,豆瓣胡同,,-
东城,东四西大街 ,64.02平米,西,640,99969,房本满五年,简装,中楼层(共5层),1988年建,东四西大街,,-
东城,新景家园西区 ,57.21平米,东,580,101381,房本满五年,精装,高楼层(共14层),2004年建,新景家园西区,,-
东城,东中街 ,56.37平米,东 ,560,99344,房本满五年,简装,低楼层(共6层),1987年建,东中街,,-
东城,北官厅胡同 ,58.4平米,西,608,104110,房本满五年,精装,高楼层(共6层),1988年建,北官厅胡同,,-
东城,青年湖北里 ,69.34平米,南 ,760,109605,房本满五年,精装,高楼层(共6层),1987年建,青年湖北里,,-
东城,和平里二区 ,89.8平米,,990,110245,房本满五年,精装,低楼层(共21层),2006年建,和平里二区,,-
东城,花梗胡同1号院 ,54.64平米,南 ,748,136897,房本满五年,精装,中楼层(共6层),1985年建,花梗胡同1号院,,-
东城,瑞士公寓 ,94.35平米,,1132,119979,房本满五年,精装,低楼层(共16层),2008年建,瑞士公寓,,-
东城,建国门北大街 ,57.64平米,东 ,550,95420,,其他,中楼层(共17层),1988年建,建国门北大街,,-
东城,东罗圈胡同11号院 ,60.24平米,南 ,745,123672,,简装,低楼层(共6层),1988年建,东罗圈胡同11号院,,-
东城,金桥国际 ,54.19平米,,499,92084,,精装,低楼层(共21层),2004年建,金桥国际,,-
东城,西四块玉 ,44.79平米,东 ,410,91539,,其他,底层(共6层),板楼,西四块玉,,-
东城,悠胜美苑 ,85.24平米,南 ,565,66284,,精装,低楼层(共12层),2011年建,悠胜美苑,,-
东城,东直门内北小街2号院 ,131.03平米,,996,76014,,精装,中楼层(共20层),2003年建,东直门内北小街2号院,,-
东城,和平里七区 ,54.69平米,东 ,535,97825,,精装,中楼层(共6层),1995年建,和平里七区,,-
东城,豆瓣胡同 ,55.73平米,东 ,750,134578,房本满五年,其他,高楼层(共21层),2003年建,豆瓣胡同,,-
东城,赵堂子胡同 ,40.89平米,,439,107362,房本满五年,精装,中楼层(共6层),1989年建,赵堂子胡同,,-
东城,东方银座 ,79.8平米,,660,82707,房本满五年,简装,高楼层(共25层),2003年建,东方银座,,-
东城,胡家园小区 ,53.92平米,东,510,94585,房本满五年,简装,顶层(共6层),1985年建,胡家园小区,,-
东城,安乐林路17号旁门 ,41.21平米,,365,88571,房本满五年,其他,顶层(共6层),1986年建,安乐林路17号旁门,,-
东城,胡家园小区 ,57.96平米,,508,87647,房本满五年,精装,中楼层(共17层),1991年建,胡家园小区,,-
东城,朝阳门内大街 ,50.56平米,南 ,450,89004,房本满五年,精装,地下室(共6层),2016年建,朝阳门内大街,,-
东城,富贵园一区 ,85.53平米,南 ,1170,136795,房本满五年,简装,底层(共11层),2004年建,富贵园一区,,-
东城,绿景苑 ,32.34平米,,430,132963,房本满五年,精装,中楼层(共12层),2002年建,绿景苑,,-
东城,海运仓胡同3号院 ,73.05平米,东,640,87612,房本满五年,其他,高楼层(共16层),1986年建,海运仓胡同3号院,,-
东城,贡院九号 ,120.88平米,,1168,96625,房本满五年,精装,中楼层(共18层),2000年建,贡院九号,,-
东城,崇文门东大街 ,43.97平米,,440,100069,房本满五年,精装,底层(共12层),1984年建,崇文门东大街,,-
东城,新景家园东区 ,59.65平米,,725,121543,房本满五年,精装,中楼层(共12层),2005年建,新景家园东区,,-
东城,朝内大街201号院 ,63.24平米,南 ,900,142315,房本满五年,精装,底层(共2层),1999年建,朝内大街201号院,,-
东城,西革新里110号院 ,61.4平米,南 ,446,72639,房本满五年,简装,中楼层(共6层),1992年建,西革新里110号院,,-
东城,和平里一区 ,38.03平米,南 ,450,118328,房本满五年,其他,中楼层(共5层),1983年建,和平里一区,,-
东城,金世纪嘉园 ,108.11平米,西,840,77699,房本满五年,其他,低楼层(共21层),2003年建,金世纪嘉园,,-
东城,西营房 ,85.12平米,,760,89286,房本满五年,精装,中楼层(共19层),2006年建,西营房,,-
东城,西革新里124号 ,50.98平米,,392,76893,房本满五年,简装,中楼层(共6层),1981年建,西革新里124号,,-
东城,冠城名敦道 ,107.02平米,,648,60550,房本满五年,精装,低楼层(共23层),2009年建,冠城名敦道,,-
东城,兴隆都市馨园 ,73.95平米,南 ,720,97364,房本满五年,其他,中楼层(共6层),2003年建,兴隆都市馨园,,-
东城,车站路6号院 ,57.33平米,南 ,395,68900,房本满五年,简装,顶层(共6层),1980年建,车站路6号院,,-
东城,北官厅胡同2号院 ,41.63平米,,505,121307,房本满五年,其他,顶层(共6层),1990年建,北官厅胡同2号院,,-
东城,西青年沟 ,66.1平米,东南 ,675,102119,房本满五年,简装,中楼层(共6层),1982年建,西青年沟,,-
东城,新永外文化用品商城 ,73.71平米,,520,70547,,精装,高楼层(共15层),2007年建,新永外文化用品商城,,-
东城,景泰西里 ,54.44平米,南 ,385,70721,,简装,顶层(共6层),1985年建,景泰西里,,-
东城,城市亮点 ,47.18平米,,450,95380,,简装,高楼层(共12层),2003年建,城市亮点,,-
东城,安外花园 ,63.05平米,南 ,645,102300,,精装,中楼层(共12层),1992年建,安外花园,,-
东城,国瑞城东区 ,60.84平米,,589,96812,,简装,中楼层(共16层),2006年建,国瑞城东区,,-
东城,冠城名敦道 ,84.88平米,西,610,71867,,精装,高楼层(共23层),2009年建,冠城名敦道,,-
东城,青年湖东里 ,61.6平米,南 ,650,105520,房本满五年,精装,高楼层(共6层),1994年建,青年湖东里,,-
东城,青年湖东里 ,50.37平米,,445,88347,房本满五年,精装,中楼层(共6层),1992年建,青年湖东里,,-
东城,西总布胡同 ,58.47平米,南 ,580,99197,房本满五年,简装,顶层(共6层),1997年建,西总布胡同,,-
东城,十字坡西里 ,56.35平米,南 ,565,100267,房本满五年,简装,中楼层(共5层),1986年建,十字坡西里,,-
东城,西革新里110号院 ,42.98平米,,329,76548,房本满五年,简装,底层(共6层),1992年建,西革新里110号院,,-
东城,禄米仓胡同 ,73.6平米,南 ,980,133153,房本满五年,简装,中楼层(共4层),2003年建,禄米仓胡同,,-
东城,小黄庄一区 ,42.79平米,,470,109839,房本满五年,精装,高楼层(共21层),1990年建,小黄庄一区,,-
东城,东方银座 ,76.4平米,,610,79843,房本满五年,精装,高楼层(共26层),2003年建,东方银座,,-
东城,安外东河沿 ,75.58平米,南 ,860,113787,房本满五年,简装,底层(共6层),1998年建,安外东河沿,,-
东城,雅宝公寓 ,75.51平米,,795,105285,房本满五年,精装,高楼层(共7层),1999年建,雅宝公寓,,-
东城,朝阳门南小街 ,85.22平米,,845,99156,房本满五年,简装,高楼层(共9层),2004年建,朝阳门南小街,,-
东城,民旺园 ,55.27平米,东 ,564,102045,房本满五年,精装,低楼层(共6层),1990年建,民旺园,,-
东城,广渠家园 ,49.1平米,,475,96742,房本满五年,精装,低楼层(共18层),2009年建,广渠家园,,-
东城,王家园胡同 ,57.08平米,南 ,595,104240,房本满五年,简装,高楼层(共6层),1998年建,王家园胡同,,-
东城,交林 ,57.64平米,南 ,730,126649,房本满五年,精装,底层(共6层),1985年建,交林,,-
东城,景泰东里 ,71.22平米,南 ,523,73435,房本满五年,简装,高楼层(共9层),1994年建,景泰东里,,-
东城,青年湖东里 ,37.64平米,,408,108396,房本满五年,简装,中楼层(共5层),1980年建,青年湖东里,,-
东城,铜厂子胡同 ,49.69平米,南 ,475,95593,房本满五年,毛坯,中楼层(共5层),1979年建,铜厂子胡同,,-
东城,海运仓小区 ,59.03平米,,619,104862,房本满五年,精装,中楼层(共9层),2003年建,海运仓小区,,-
